Customer_ID,Gender,Category,Previous_Purchases,Review_Rating,Size,Season,Location,Subscription_Status,Frequency_of_Purchases,Payment_Method,Shipping_Type,Color,Discount_Applied,Preferred_Payment_Method,Promo_Code_Used,Item_Purchased,Cluster,Silhouette,Age,Purchase_Amount_USD
1854,Male,Clothing,11,2.9,XL,Spring,North Dakota,No,Fortnightly,Bank Transfer,Express,Olive,No,PayPal,No,Blouse,C2,0.648704,29,67
1855,Male,Clothing,49,3.8,M,Spring,Kentucky,No,Annually,Credit Card,Express,Teal,No,Credit Card,No,Sweater,C2,0.665665,25,61
1856,Male,Clothing,9,4.7,XL,Spring,Rhode Island,No,Annually,Bank Transfer,Standard,Teal,No,Cash,No,Shirt,C1,0.659114,60,76
1857,Male,Accessories,30,3.2,XL,Summer,Arizona,No,Bi-Weekly,Venmo,Free Shipping,Beige,No,PayPal,No,Jewelry,C3,0.551836,63,55
1858,Male,Clothing,33,4.0,L,Summer,Colorado,No,Monthly,Cash,Next Day Air,Maroon,No,Cash,No,T-shirt,C1,0.674092,51,85
1859,Male,Accessories,8,4.9,S,Spring,Maine,No,Annually,Venmo,2-Day Shipping,Peach,No,Debit Card,No,Scarf,C2,0.658824,22,69
1860,Male,Accessories,29,3.7,L,Summer,New Jersey,No,Fortnightly,Credit Card,Store Pickup,Beige,No,Debit Card,No,Belt,C3,0.679928,54,26
1861,Male,Clothing,4,4.8,M,Summer,Kansas,No,Monthly,Credit Card,Next Day Air,Silver,No,Credit Card,No,T-shirt,C2,0.661886,18,64
1862,Male,Footwear,19,3.6,S,Fall,South Dakota,No,Monthly,Bank Transfer,Standard,Peach,No,Debit Card,No,Sneakers,C2,0.65641,29,60
1863,Male,Accessories,10,4.6,M,Winter,New Hampshire,No,Fortnightly,Debit Card,Express,Turquoise,No,PayPal,No,Gloves,C3,0.672815,59,36
1864,Male,Footwear,39,4.3,L,Spring,Connecticut,No,Monthly,Venmo,2-Day Shipping,Orange,No,Debit Card,No,Sandals,C2,0.539578,25,21
1865,Male,Accessories,21,3.2,S,Fall,Wyoming,No,Quarterly,Bank Transfer,2-Day Shipping,Cyan,No,Venmo,No,Backpack,C2,0.653594,19,72
1866,Male,Clothing,12,3.8,S,Summer,Missouri,No,Monthly,Venmo,Store Pickup,Silver,No,Bank Transfer,No,Pants,C1,0.548552,56,62
1867,Male,Clothing,9,4.2,XL,Winter,Alaska,No,Fortnightly,Debit Card,Standard,Gold,No,Credit Card,No,T-shirt,C2,0.596253,31,44
1868,Male,Clothing,20,3.4,M,Fall,Delaware,No,Quarterly,Debit Card,2-Day Shipping,Brown,No,Venmo,No,Skirt,C3,0.579787,45,52
1869,Male,Accessories,44,4.7,M,Spring,Indiana,No,Fortnightly,Bank Transfer,Next Day Air,Silver,No,Cash,No,Gloves,C2,0.663475,23,58
1870,Male,Clothing,16,3.9,S,Spring,West Virginia,No,Every 3 Months,PayPal,2-Day Shipping,Beige,No,Debit Card,No,Blouse,C2,0.644309,18,77
1871,Male,Clothing,27,4.3,L,Spring,Wyoming,No,Fortnightly,Debit Card,Store Pickup,Violet,No,Debit Card,No,Blouse,C1,0.619919,43,99
1872,Male,Clothing,14,2.7,XL,Fall,Illinois,No,Every 3 Months,Bank Transfer,Standard,Violet,No,Cash,No,Jeans,C1,0.677798,56,96
1873,Male,Clothing,24,4.6,M,Summer,Alaska,No,Monthly,Credit Card,Standard,Lavender,No,Credit Card,No,T-shirt,C2,0.484866,43,64
1874,Male,Clothing,49,2.9,XL,Fall,Wisconsin,No,Weekly,Credit Card,Express,Red,No,Bank Transfer,No,Sweater,C3,0.635577,64,44
1875,Male,Clothing,14,3.6,L,Fall,Indiana,No,Weekly,Cash,Free Shipping,Purple,No,Cash,No,Pants,C3,0.653025,67,33
1876,Male,Footwear,6,3.9,M,Winter,Tennessee,No,Quarterly,Debit Card,Next Day Air,Brown,No,Credit Card,No,Boots,C1,0.628437,63,71
1877,Male,Clothing,20,2.6,M,Fall,Illinois,No,Quarterly,Credit Card,Standard,Gray,No,Venmo,No,Skirt,C3,0.678086,54,36
1878,Male,Accessories,3,3.6,L,Fall,Pennsylvania,No,Annually,Cash,Express,Pink,No,Credit Card,No,Gloves,C1,0.538968,69,62
1879,Male,Clothing,5,3.4,L,Summer,Oklahoma,No,Monthly,Credit Card,Store Pickup,Magenta,No,Credit Card,No,Socks,C3,0.529835,34,29
1880,Male,Clothing,46,3.5,L,Spring,Tennessee,No,Bi-Weekly,Debit Card,Express,Charcoal,No,Cash,No,T-shirt,C3,0.680107,56,33
1881,Male,Clothing,8,3.1,L,Fall,New Jersey,No,Monthly,PayPal,2-Day Shipping,Yellow,No,Debit Card,No,Blouse,C2,0.490109,34,33
1882,Male,Clothing,13,4.3,M,Winter,New Jersey,No,Bi-Weekly,Bank Transfer,Standard,Red,No,Cash,No,Blouse,C3,0.663445,58,41
1883,Male,Accessories,25,5.0,L,Winter,Tennessee,No,Quarterly,Debit Card,Store Pickup,Blue,No,Bank Transfer,No,Scarf,C3,0.550272,44,54
1884,Male,Accessories,39,4.9,M,Spring,Georgia,No,Fortnightly,PayPal,Store Pickup,Cyan,No,Debit Card,No,Backpack,C2,0.662111,25,58
1885,Male,Clothing,15,4.3,S,Summer,Arizona,No,Bi-Weekly,Bank Transfer,Next Day Air,Pink,No,Bank Transfer,No,Shorts,C2,0.563416,27,30
1886,Male,Accessories,35,4.4,S,Winter,Nevada,No,Monthly,Credit Card,Standard,Maroon,No,Cash,No,Jewelry,C2,0.651709,26,53
1887,Male,Accessories,46,4.4,L,Spring,Arkansas,No,Bi-Weekly,Cash,Next Day Air,Beige,No,Cash,No,Gloves,C2,0.611058,18,91
1888,Male,Clothing,3,3.5,XL,Fall,North Dakota,No,Monthly,Cash,Express,Gold,No,PayPal,No,Hoodie,C3,0.635577,64,44
1889,Male,Clothing,48,3.4,XL,Winter,South Dakota,No,Weekly,Bank Transfer,Free Shipping,Turquoise,No,Credit Card,No,Hoodie,C1,0.676212,62,89
1890,Male,Clothing,27,2.5,L,Spring,North Carolina,No,Weekly,Debit Card,Next Day Air,Peach,No,Bank Transfer,No,Skirt,C3,0.531401,59,57
1891,Male,Accessories,5,3.4,M,Spring,Hawaii,No,Weekly,Debit Card,Store Pickup,Lavender,No,Credit Card,No,Sunglasses,C2,0.603292,36,57
1892,Male,Accessories,48,2.6,M,Summer,New Hampshire,No,Quarterly,Venmo,Next Day Air,Gray,No,Debit Card,No,Jewelry,C1,0.622372,69,74
1893,Male,Outerwear,12,4.6,M,Fall,California,No,Weekly,Bank Transfer,2-Day Shipping,Blue,No,Venmo,No,Jacket,C3,0.595599,39,30
1894,Male,Clothing,10,3.7,L,Summer,Delaware,No,Fortnightly,Venmo,Express,Red,No,PayPal,No,Dress,C2,0.510393,28,20
1895,Male,Clothing,48,2.5,M,Fall,Arizona,No,Bi-Weekly,Credit Card,Free Shipping,Purple,No,Debit Card,No,Hoodie,C1,0.611333,42,90
1896,Male,Clothing,3,4.5,L,Fall,Washington,No,Monthly,Debit Card,Express,Indigo,No,Debit Card,No,Jeans,C2,0.649141,31,61
1897,Male,Footwear,19,2.9,M,Fall,Nevada,No,Monthly,Cash,Standard,Gold,No,Venmo,No,Sandals,C3,0.608226,57,51
1898,Male,Accessories,11,2.9,L,Winter,Alaska,No,Fortnightly,Venmo,Free Shipping,Teal,No,Debit Card,No,Sunglasses,C1,0.67123,53,97
1899,Male,Clothing,25,3.5,L,Fall,Texas,No,Monthly,PayPal,Next Day Air,Magenta,No,Venmo,No,Pants,C1,0.677949,59,97
1900,Male,Clothing,42,4.2,L,Winter,New York,No,Weekly,Venmo,Store Pickup,Maroon,No,PayPal,No,Shorts,C2,0.564453,32,40
1901,Male,Accessories,34,3.3,S,Summer,Iowa,No,Quarterly,Debit Card,Free Shipping,Blue,No,Cash,No,Jewelry,C1,0.665798,65,85
1902,Male,Clothing,50,3.9,S,Winter,Arizona,No,Quarterly,Venmo,Store Pickup,Beige,No,Cash,No,Socks,C1,0.663801,56,76
1903,Male,Footwear,21,5.0,S,Spring,New Mexico,No,Monthly,Bank Transfer,Store Pickup,Olive,No,Venmo,No,Sandals,C3,0.515501,31,22
1904,Male,Clothing,37,3.3,M,Summer,North Carolina,No,Weekly,Bank Transfer,Standard,Gold,No,Bank Transfer,No,Pants,C1,0.562705,59,63
1905,Male,Clothing,46,4.2,S,Spring,Nevada,No,Monthly,PayPal,Free Shipping,Silver,No,Cash,No,T-shirt,C2,0.65573,22,71
1906,Male,Footwear,14,4.9,M,Summer,Idaho,No,Fortnightly,Debit Card,2-Day Shipping,Teal,No,Bank Transfer,No,Boots,C3,0.659204,47,35
1907,Male,Accessories,24,4.6,M,Spring,Vermont,No,Fortnightly,Bank Transfer,2-Day Shipping,Green,No,PayPal,No,Backpack,C2,0.587025,23,30
1908,Male,Clothing,36,4.8,L,Fall,New Mexico,No,Every 3 Months,Cash,Store Pickup,Orange,No,Credit Card,No,Skirt,C1,0.622372,69,74
1909,Male,Accessories,19,2.7,XL,Winter,Georgia,No,Bi-Weekly,Credit Card,Next Day Air,Charcoal,No,Debit Card,No,Scarf,C2,0.654278,18,71
1910,Male,Clothing,12,4.3,S,Spring,Kentucky,No,Monthly,PayPal,Store Pickup,Black,No,Credit Card,No,Sweater,C1,0.669401,50,84
1911,Male,Footwear,13,3.8,S,Fall,New York,No,Quarterly,Venmo,Express,Yellow,No,Debit Card,No,Sandals,C2,0.585046,29,38
1912,Male,Accessories,32,4.9,M,Spring,Arizona,No,Bi-Weekly,Credit Card,Express,Gray,No,Debit Card,No,Jewelry,C1,0.659611,65,81
1913,Male,Clothing,5,3.4,S,Winter,Colorado,No,Bi-Weekly,Cash,2-Day Shipping,Charcoal,No,Credit Card,No,Sweater,C2,0.649163,29,56
1914,Male,Clothing,29,3.6,M,Winter,Kentucky,No,Annually,Venmo,Express,Peach,No,Cash,No,Skirt,C3,0.632143,49,48
1915,Male,Clothing,40,3.4,L,Fall,Alaska,No,Fortnightly,Venmo,Standard,Green,No,Credit Card,No,Shorts,C2,0.550592,28,97
1916,Male,Accessories,44,4.7,M,Fall,Alabama,No,Weekly,PayPal,2-Day Shipping,Magenta,No,Cash,No,Backpack,C1,0.652665,51,74
1917,Male,Clothing,3,3.0,S,Winter,Connecticut,No,Bi-Weekly,PayPal,Next Day Air,Beige,No,Debit Card,No,Hoodie,C2,0.644665,26,50
1918,Male,Clothing,35,3.4,L,Winter,Hawaii,No,Bi-Weekly,Venmo,Free Shipping,Black,No,PayPal,No,Skirt,C2,0.542638,38,71
1919,Male,Clothing,33,4.6,S,Summer,Idaho,No,Monthly,PayPal,Standard,Purple,No,Debit Card,No,Skirt,C3,0.526709,35,33
1920,Male,Accessories,20,3.1,M,Summer,Virginia,No,Bi-Weekly,Credit Card,Express,Olive,No,PayPal,No,Backpack,C2,0.619092,34,56
1921,Male,Clothing,40,2.8,M,Spring,Connecticut,No,Every 3 Months,Bank Transfer,Standard,Purple,No,Cash,No,Blouse,C1,0.673746,51,84
1922,Male,Clothing,13,3.5,M,Fall,Michigan,No,Annually,Cash,Store Pickup,Green,No,Venmo,No,Shirt,C3,0.658104,47,36
1923,Male,Accessories,9,4.6,S,Summer,Kentucky,No,Monthly,PayPal,Standard,Peach,No,PayPal,No,Gloves,C2,0.662631,18,63
1924,Male,Footwear,7,4.3,XL,Summer,Nebraska,No,Annually,PayPal,Standard,Blue,No,Cash,No,Sandals,C3,0.65964,64,36
1925,Male,Outerwear,42,4.8,M,Fall,Michigan,No,Quarterly,Venmo,Free Shipping,Gray,No,PayPal,No,Jacket,C2,0.651033,30,63
1926,Male,Footwear,44,2.9,L,Winter,Utah,No,Fortnightly,Venmo,Express,Black,No,Credit Card,No,Sneakers,C3,0.676851,59,32
1927,Male,Accessories,6,3.0,M,Spring,New Mexico,No,Annually,Venmo,Express,Silver,No,PayPal,No,Backpack,C1,0.666212,66,93
1928,Male,Clothing,8,2.9,M,Summer,Florida,No,Every 3 Months,Debit Card,Standard,Pink,No,Cash,No,Pants,C3,0.608437,40,29
1929,Male,Accessories,10,3.7,S,Summer,Mississippi,No,Weekly,PayPal,Standard,Lavender,No,PayPal,No,Sunglasses,C2,0.589821,25,92
1930,Male,Clothing,46,4.7,L,Fall,Hawaii,No,Quarterly,Debit Card,Standard,Brown,No,Venmo,No,Jeans,C3,0.676177,59,33
1931,Male,Clothing,26,3.5,L,Spring,North Carolina,No,Weekly,Bank Transfer,Store Pickup,Turquoise,No,Cash,No,Pants,C3,0.574997,66,52
1932,Male,Accessories,6,2.7,S,Spring,Illinois,No,Every 3 Months,PayPal,Store Pickup,Olive,No,Debit Card,No,Jewelry,C3,0.664051,54,42
1933,Male,Clothing,47,5.0,M,Spring,Maryland,No,Every 3 Months,Cash,Free Shipping,White,No,Credit Card,No,Hoodie,C3,0.616234,42,36
1934,Male,Footwear,28,4.1,L,Summer,Montana,No,Annually,Cash,Next Day Air,Violet,No,Venmo,No,Sandals,C1,0.597791,48,67
1935,Male,Outerwear,23,2.7,L,Winter,Michigan,No,Annually,Debit Card,Free Shipping,Gold,No,Bank Transfer,No,Jacket,C2,0.555292,34,43
1936,Male,Clothing,45,4.8,XL,Spring,North Carolina,No,Fortnightly,Debit Card,Free Shipping,Violet,No,Cash,No,Blouse,C2,0.659033,19,68
1937,Male,Accessories,44,4.3,S,Summer,Minnesota,No,Every 3 Months,PayPal,2-Day Shipping,Teal,No,PayPal,No,Jewelry,C1,0.517252,70,60
1938,Male,Clothing,11,4.5,M,Summer,Delaware,No,Monthly,Venmo,2-Day Shipping,Olive,No,Bank Transfer,No,Socks,C3,0.54034,43,53
1939,Male,Clothing,39,3.8,L,Spring,Kentucky,No,Bi-Weekly,Bank Transfer,Standard,Blue,No,Debit Card,No,Jeans,C3,0.652182,46,23
1940,Male,Accessories,20,3.7,L,Winter,Ohio,No,Every 3 Months,Bank Transfer,Store Pickup,Magenta,No,PayPal,No,Gloves,C3,0.520697,66,57
1941,Male,Accessories,48,3.9,L,Fall,Alaska,No,Fortnightly,Venmo,2-Day Shipping,Gray,No,PayPal,No,Hat,C1,0.669873,50,89
1942,Male,Footwear,46,3.3,XL,Winter,Vermont,No,Quarterly,PayPal,Standard,Peach,No,Credit Card,No,Shoes,C1,0.671637,55,99
1943,Male,Clothing,22,3.4,M,Fall,Alabama,No,Monthly,Credit Card,Express,Cyan,No,PayPal,No,Pants,C3,0.669067,63,28
1944,Male,Clothing,45,3.8,L,Summer,Wisconsin,No,Annually,Debit Card,Next Day Air,Violet,No,Cash,No,Socks,C2,0.624886,32,53
1945,Male,Clothing,49,2.7,M,Winter,Arkansas,No,Every 3 Months,Debit Card,Free Shipping,Gold,No,Cash,No,Hoodie,C2,0.609021,30,45
1946,Male,Clothing,9,2.9,M,Winter,Georgia,No,Every 3 Months,Debit Card,2-Day Shipping,Gold,No,Credit Card,No,Hoodie,C2,0.504358,35,38
1947,Male,Clothing,41,4.5,M,Summer,Louisiana,No,Quarterly,Bank Transfer,Standard,White,No,Credit Card,No,Pants,C3,0.621188,59,49
1948,Male,Clothing,2,2.6,M,Summer,New York,No,Monthly,Debit Card,Store Pickup,Gray,No,PayPal,No,Shirt,C3,0.676851,59,32
1949,Male,Clothing,39,3.1,L,Winter,Connecticut,No,Bi-Weekly,Debit Card,Next Day Air,Brown,No,PayPal,No,T-shirt,C3,0.676537,54,37
1950,Male,Clothing,12,4.7,L,Winter,Nebraska,No,Quarterly,Venmo,Store Pickup,Gray,No,PayPal,No,Dress,C1,0.66356,63,80
1951,Male,Accessories,26,4.6,L,Summer,Arkansas,No,Every 3 Months,Cash,Free Shipping,Blue,No,PayPal,No,Backpack,C1,0.595954,43,78
1952,Male,Accessories,32,2.7,L,Summer,Connecticut,No,Bi-Weekly,Bank Transfer,Next Day Air,Gold,No,Bank Transfer,No,Gloves,C2,0.617036,33,53
1953,Male,Footwear,50,4.6,L,Summer,Maryland,No,Bi-Weekly,PayPal,2-Day Shipping,Yellow,No,Cash,No,Shoes,C1,0.67825,57,82
1954,Male,Clothing,3,4.8,XL,Spring,Colorado,No,Fortnightly,Cash,Standard,Green,No,PayPal,No,Skirt,C2,0.589644,25,33
1955,Male,Accessories,3,4.2,M,Winter,Colorado,No,Quarterly,Bank Transfer,Free Shipping,Pink,No,Venmo,No,Gloves,C2,0.636226,26,77
1956,Male,Clothing,37,4.9,M,Winter,Maine,No,Monthly,Credit Card,Express,Pink,No,Cash,No,Hoodie,C3,0.553899,50,56
1957,Male,Clothing,20,4.9,M,Winter,Oklahoma,No,Fortnightly,Cash,Express,Pink,No,Credit Card,No,Socks,C3,0.633139,70,37
1958,Male,Accessories,26,4.5,M,Spring,South Carolina,No,Bi-Weekly,Venmo,Store Pickup,Cyan,No,Cash,No,Gloves,C3,0.549922,68,54
1959,Male,Clothing,47,2.7,M,Winter,Nevada,No,Quarterly,Cash,Store Pickup,Gray,No,Cash,No,Shorts,C2,0.547518,39,67
1960,Male,Footwear,7,3.1,M,Fall,Colorado,No,Every 3 Months,Credit Card,Store Pickup,White,No,Credit Card,No,Shoes,C1,0.647076,46,90
1961,Male,Clothing,40,3.3,L,Summer,Massachusetts,No,Annually,Bank Transfer,2-Day Shipping,Red,No,Credit Card,No,Jeans,C1,0.645032,57,72
1962,Male,Footwear,45,2.6,L,Summer,Nevada,No,Quarterly,Cash,Free Shipping,Black,No,Debit Card,No,Boots,C3,0.509171,47,59
1963,Male,Accessories,20,4.4,M,Fall,Iowa,No,Fortnightly,Debit Card,Standard,Silver,No,PayPal,No,Hat,C3,0.544094,40,45
1964,Male,Clothing,11,3.9,L,Spring,Michigan,No,Weekly,Bank Transfer,Standard,Pink,No,Credit Card,No,Shorts,C3,0.679272,52,30
1965,Male,Clothing,50,4.6,S,Summer,West Virginia,No,Monthly,PayPal,Express,Cyan,No,Debit Card,No,Pants,C2,0.503462,40,51
1966,Male,Clothing,25,4.9,M,Fall,Indiana,No,Quarterly,Venmo,Express,White,No,Debit Card,No,Sweater,C1,0.662821,67,90
1967,Male,Outerwear,5,3.7,XL,Winter,Indiana,No,Fortnightly,Venmo,Express,Purple,No,Credit Card,No,Jacket,C1,0.662873,67,95
1968,Male,Clothing,4,3.7,L,Fall,Georgia,No,Annually,Venmo,Standard,Yellow,No,Venmo,No,Dress,C2,0.500113,37,81
1969,Male,Clothing,25,4.2,S,Spring,Minnesota,No,Weekly,Credit Card,Standard,Blue,No,Credit Card,No,Shirt,C1,0.609533,67,70
1970,Male,Clothing,11,3.5,S,Winter,Louisiana,No,Fortnightly,PayPal,Next Day Air,Cyan,No,Bank Transfer,No,Dress,C3,0.664604,64,32
1971,Male,Accessories,4,2.9,M,Spring,Maryland,No,Bi-Weekly,Debit Card,Next Day Air,Indigo,No,Credit Card,No,Belt,C2,0.562719,28,94
1972,Male,Accessories,1,3.4,XL,Spring,Pennsylvania,No,Monthly,PayPal,Next Day Air,Indigo,No,Venmo,No,Hat,C3,0.682416,54,29
1973,Male,Accessories,48,3.3,M,Summer,Louisiana,No,Every 3 Months,Debit Card,Express,Silver,No,PayPal,No,Backpack,C3,0.68219,54,31
1974,Male,Clothing,9,4.5,XL,Fall,Maryland,No,Every 3 Months,Debit Card,Standard,Red,No,Venmo,No,Skirt,C2,0.542204,24,20
1975,Male,Accessories,2,4.6,M,Winter,Tennessee,No,Fortnightly,Credit Card,2-Day Shipping,Peach,No,PayPal,No,Gloves,C2,0.622944,27,44
1976,Male,Outerwear,4,2.9,L,Fall,Illinois,No,Quarterly,Credit Card,Express,Turquoise,No,Cash,No,Jacket,C1,0.666755,53,77
1977,Male,Accessories,43,3.2,M,Spring,Wyoming,No,Fortnightly,Debit Card,Next Day Air,Pink,No,PayPal,No,Handbag,C2,0.617758,32,51
1978,Male,Footwear,32,2.6,M,Summer,Florida,No,Annually,Debit Card,Free Shipping,Teal,No,Bank Transfer,No,Sandals,C2,0.646353,24,49
1979,Male,Accessories,1,3.8,L,Spring,Massachusetts,No,Quarterly,Cash,Store Pickup,Magenta,No,Cash,No,Sunglasses,C1,0.621587,45,78
1980,Male,Clothing,38,2.8,L,Spring,Tennessee,No,Fortnightly,PayPal,Store Pickup,Blue,No,Debit Card,No,Jeans,C1,0.656699,49,98
1981,Male,Footwear,25,4.4,M,Winter,Iowa,No,Fortnightly,Venmo,Store Pickup,Green,No,PayPal,No,Sandals,C1,0.669788,51,94
1982,Male,Footwear,42,4.7,L,Summer,Michigan,No,Quarterly,Cash,Express,Violet,No,PayPal,No,Shoes,C1,0.656319,69,91
1983,Male,Accessories,32,2.7,M,Summer,Kansas,No,Monthly,PayPal,2-Day Shipping,Turquoise,No,PayPal,No,Sunglasses,C1,0.558487,41,77
1984,Male,Accessories,21,2.6,M,Summer,Georgia,No,Quarterly,Credit Card,Next Day Air,Pink,No,Debit Card,No,Scarf,C1,0.677949,59,97
1985,Male,Clothing,26,3.4,M,Summer,West Virginia,No,Fortnightly,Bank Transfer,2-Day Shipping,Black,No,PayPal,No,Skirt,C2,0.660718,26,58
1986,Male,Accessories,6,3.9,M,Spring,Tennessee,No,Fortnightly,Cash,2-Day Shipping,Gold,No,Credit Card,No,Gloves,C2,0.580389,23,97
1987,Male,Outerwear,14,3.4,L,Summer,Arkansas,No,Quarterly,Debit Card,2-Day Shipping,Green,No,Venmo,No,Coat,C3,0.620278,62,48
1988,Male,Accessories,4,3.4,XL,Summer,Vermont,No,Quarterly,Debit Card,Express,White,No,Cash,No,Belt,C3,0.650443,69,23
1989,Male,Clothing,26,3.9,M,Winter,Virginia,No,Weekly,Credit Card,Free Shipping,Gold,No,Bank Transfer,No,Pants,C1,0.634747,46,79
1990,Male,Accessories,39,4.0,S,Spring,Maryland,No,Bi-Weekly,Cash,Express,Charcoal,No,PayPal,No,Jewelry,C2,0.532596,35,42
1991,Male,Accessories,15,3.4,L,Spring,Connecticut,No,Annually,Debit Card,2-Day Shipping,White,No,PayPal,No,Backpack,C2,0.516163,32,95
1992,Male,Footwear,1,3.7,M,Summer,Missouri,No,Every 3 Months,Venmo,Next Day Air,Brown,No,Venmo,No,Sneakers,C3,0.655941,46,29
1993,Male,Clothing,28,4.9,L,Winter,New Jersey,No,Monthly,PayPal,2-Day Shipping,Gold,No,Venmo,No,Hoodie,C1,0.508557,33,98
1994,Male,Clothing,17,5.0,S,Spring,Arkansas,No,Weekly,Cash,Express,Purple,No,Cash,No,Blouse,C2,0.512089,32,96
1995,Male,Accessories,24,2.9,M,Fall,Nevada,No,Weekly,Bank Transfer,Next Day Air,Brown,No,Credit Card,No,Sunglasses,C2,0.627314,33,66
1996,Male,Footwear,29,3.0,S,Spring,Missouri,No,Quarterly,Credit Card,Standard,Teal,No,Debit Card,No,Boots,C1,0.650208,67,80
1997,Male,Footwear,18,3.3,L,Summer,South Dakota,No,Every 3 Months,Cash,Next Day Air,Indigo,No,Cash,No,Sneakers,C3,0.657098,67,27
1998,Male,Accessories,10,4.7,M,Fall,Connecticut,No,Bi-Weekly,PayPal,Express,Purple,No,Debit Card,No,Backpack,C3,0.628644,42,25
1999,Male,Clothing,19,3.4,M,Fall,Vermont,No,Quarterly,Debit Card,2-Day Shipping,Orange,No,Cash,No,Pants,C2,0.640345,20,45
2000,Male,Clothing,26,4.6,L,Winter,Tennessee,No,Monthly,Credit Card,2-Day Shipping,Indigo,No,Debit Card,No,Socks,C1,0.571296,39,89
2001,Male,Accessories,25,3.6,M,Winter,California,No,Bi-Weekly,Venmo,2-Day Shipping,Lavender,No,Cash,No,Belt,C2,0.557589,26,27
2002,Male,Accessories,2,2.6,S,Winter,Wyoming,No,Fortnightly,Debit Card,Free Shipping,Purple,No,Debit Card,No,Sunglasses,C1,0.673336,51,90
2003,Male,Clothing,19,2.7,M,Summer,New York,No,Every 3 Months,Cash,Express,Red,No,PayPal,No,Shirt,C2,0.642868,31,65
2004,Male,Footwear,32,3.1,S,Spring,Maine,No,Quarterly,Venmo,Express,Blue,No,Cash,No,Sneakers,C1,0.617013,68,72
2005,Male,Footwear,13,3.2,L,Fall,Georgia,No,Bi-Weekly,Cash,2-Day Shipping,Blue,No,Cash,No,Shoes,C1,0.572673,44,70
2006,Male,Footwear,30,3.4,M,Winter,Tennessee,No,Fortnightly,PayPal,Store Pickup,Cyan,No,PayPal,No,Sandals,C2,0.633884,18,82
2007,Male,Accessories,2,4.4,S,Fall,New Mexico,No,Annually,Debit Card,Express,Pink,No,Credit Card,No,Scarf,C1,0.677898,58,97
2008,Male,Clothing,8,3.2,M,Summer,Virginia,No,Quarterly,Cash,2-Day Shipping,Silver,No,PayPal,No,Shirt,C2,0.548887,26,25
2009,Male,Clothing,27,2.5,M,Spring,Florida,No,Every 3 Months,PayPal,Free Shipping,Gray,No,PayPal,No,Skirt,C3,0.631965,57,48
2010,Male,Footwear,26,3.8,M,Summer,Alabama,No,Bi-Weekly,Venmo,Next Day Air,Indigo,No,Venmo,No,Boots,C1,0.561695,37,99
2011,Male,Clothing,3,4.4,M,Summer,Texas,No,Bi-Weekly,Venmo,2-Day Shipping,Maroon,No,Debit Card,No,Sweater,C2,0.546103,24,21
2012,Male,Footwear,4,3.7,M,Spring,West Virginia,No,Monthly,Debit Card,Express,Beige,No,Bank Transfer,No,Sandals,C1,0.681391,57,94
2013,Male,Clothing,5,3.2,L,Fall,Nevada,No,Fortnightly,Bank Transfer,Store Pickup,Green,No,Cash,No,Jeans,C3,0.588908,48,53
2014,Male,Accessories,25,4.9,M,Winter,Virginia,No,Quarterly,PayPal,Standard,Peach,No,Debit Card,No,Backpack,C2,0.529275,39,70
2015,Male,Clothing,47,3.9,L,Summer,Wisconsin,No,Bi-Weekly,Venmo,Standard,Black,No,PayPal,No,Skirt,C3,0.673928,51,26
2016,Male,Accessories,8,4.5,S,Summer,Virginia,No,Fortnightly,Debit Card,Next Day Air,Pink,No,Credit Card,No,Belt,C1,0.67825,57,82
2017,Male,Footwear,20,3.4,S,Winter,Maine,No,Fortnightly,Credit Card,Standard,Violet,No,Debit Card,No,Shoes,C3,0.641186,53,47
2018,Male,Clothing,42,4.1,S,Winter,Massachusetts,No,Every 3 Months,Venmo,Next Day Air,Green,No,Bank Transfer,No,Socks,C3,0.64197,70,32
2019,Male,Accessories,20,4.5,S,Fall,Arkansas,No,Weekly,Debit Card,Store Pickup,Gold,No,Bank Transfer,No,Backpack,C1,0.676698,60,97
2020,Male,Clothing,23,4.7,S,Winter,Idaho,No,Fortnightly,PayPal,Store Pickup,Red,No,Cash,No,Shirt,C2,0.636429,31,68
2021,Male,Clothing,26,4.8,M,Winter,Pennsylvania,No,Quarterly,Credit Card,Next Day Air,Beige,No,Cash,No,Sweater,C3,0.620446,41,23
2022,Male,Accessories,48,4.4,M,Winter,Maine,No,Quarterly,Debit Card,Standard,Green,No,Venmo,No,Handbag,C3,0.669498,62,33
2023,Male,Accessories,16,4.0,S,Winter,Alabama,No,Bi-Weekly,Bank Transfer,Store Pickup,Black,No,Cash,No,Jewelry,C3,0.669279,59,38
2024,Male,Clothing,28,4.1,S,Winter,Idaho,No,Bi-Weekly,Bank Transfer,Store Pickup,Teal,No,Cash,No,Socks,C1,0.591623,46,68
2025,Male,Clothing,39,3.7,L,Fall,Arkansas,No,Weekly,Bank Transfer,Express,Silver,No,PayPal,No,Socks,C3,0.669792,62,23
2026,Male,Clothing,43,3.0,M,Summer,Delaware,No,Fortnightly,Bank Transfer,Express,Turquoise,No,Debit Card,No,Shirt,C3,0.6276,42,29
2027,Male,Accessories,45,3.6,M,Winter,Maine,No,Every 3 Months,Bank Transfer,Express,Orange,No,Bank Transfer,No,Scarf,C3,0.550241,37,35
